test_id,node,test_category,test_description,test,result,failure_reason
258,leaf1,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
259,leaf1,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
260,leaf1,Routing Table,Remote Lo0 address,192.168.101.3,PASS,
261,leaf1,Routing Table,Remote Lo0 address,192.168.101.4,PASS,
262,leaf1,Routing Table,Remote Lo0 address,192.168.101.11,PASS,
263,leaf1,Routing Table,Remote Lo0 address,192.168.101.12,PASS,
264,leaf1,Routing Table,Remote Lo0 address,192.168.101.13,PASS,
265,leaf1,Routing Table,Remote Lo0 address,192.168.101.14,PASS,
266,leaf2,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
267,leaf2,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
268,leaf2,Routing Table,Remote Lo0 address,192.168.101.3,PASS,
269,leaf2,Routing Table,Remote Lo0 address,192.168.101.4,PASS,
270,leaf2,Routing Table,Remote Lo0 address,192.168.101.11,PASS,
271,leaf2,Routing Table,Remote Lo0 address,192.168.101.12,PASS,
272,leaf2,Routing Table,Remote Lo0 address,192.168.101.13,PASS,
273,leaf2,Routing Table,Remote Lo0 address,192.168.101.14,PASS,
274,leaf3,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
275,leaf3,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
276,leaf3,Routing Table,Remote Lo0 address,192.168.101.3,PASS,
277,leaf3,Routing Table,Remote Lo0 address,192.168.101.4,PASS,
278,leaf3,Routing Table,Remote Lo0 address,192.168.101.11,PASS,
279,leaf3,Routing Table,Remote Lo0 address,192.168.101.12,PASS,
280,leaf3,Routing Table,Remote Lo0 address,192.168.101.13,PASS,
281,leaf3,Routing Table,Remote Lo0 address,192.168.101.14,PASS,
282,leaf4,Routing Table,Remote Lo0 address,192.168.101.1,PASS,
283,leaf4,Routing Table,Remote Lo0 address,192.168.101.2,PASS,
284,leaf4,Routing Table,Remote Lo0 address,192.168.101.3,PASS,
285,leaf4,Routing Table,Remote Lo0 address,192.168.101.4,PASS,
286,leaf4,Routing Table,Remote Lo0 address,192.168.101.11,PASS,
287,leaf4,Routing Table,Remote Lo0 address,192.168.101.12,PASS,
288,leaf4,Routing Table,Remote Lo0 address,192.168.101.13,PASS,
289,leaf4,Routing Table,Remote Lo0 address,192.168.101.14,PASS,
290,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.101.1,PASS,
291,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.101.2,PASS,
292,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.101.3,PASS,
293,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.101.4,PASS,
294,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.101.11,PASS,
295,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.101.12,PASS,
296,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.101.13,PASS,
297,leaf1,Loopback0 Reachability,Loopback0 Reachability,Source: leaf1 - 192.168.101.1 Destination: 192.168.101.14,PASS,
298,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.101.1,PASS,
299,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.101.2,PASS,
300,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.101.3,PASS,
301,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.101.4,PASS,
302,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.101.11,PASS,
303,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.101.12,PASS,
304,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.101.13,PASS,
305,leaf2,Loopback0 Reachability,Loopback0 Reachability,Source: leaf2 - 192.168.101.2 Destination: 192.168.101.14,PASS,
306,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.101.3 Destination: 192.168.101.1,PASS,
307,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.101.3 Destination: 192.168.101.2,PASS,
308,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.101.3 Destination: 192.168.101.3,PASS,
309,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.101.3 Destination: 192.168.101.4,PASS,
310,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.101.3 Destination: 192.168.101.11,PASS,
311,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.101.3 Destination: 192.168.101.12,PASS,
312,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.101.3 Destination: 192.168.101.13,PASS,
313,leaf3,Loopback0 Reachability,Loopback0 Reachability,Source: leaf3 - 192.168.101.3 Destination: 192.168.101.14,PASS,
314,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.101.4 Destination: 192.168.101.1,PASS,
315,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.101.4 Destination: 192.168.101.2,PASS,
316,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.101.4 Destination: 192.168.101.3,PASS,
317,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.101.4 Destination: 192.168.101.4,PASS,
318,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.101.4 Destination: 192.168.101.11,PASS,
319,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.101.4 Destination: 192.168.101.12,PASS,
320,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.101.4 Destination: 192.168.101.13,PASS,
321,leaf4,Loopback0 Reachability,Loopback0 Reachability,Source: leaf4 - 192.168.101.4 Destination: 192.168.101.14,PASS,
